scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B13:1:16,Simuliidae,,,,,,family,,B13:1,accepted,,,B13:1:2,Nematocera,,,,Diptera,Simuliidae,,,,Diptera | Nematocera,Simuliidae,6279F,3522,6279F,3522
B13:1:17,Thaumaleidae,,,,,,family,,B13:1,accepted,,,B13:1:2,Nematocera,,,,Diptera,Thaumaleidae,,,,Diptera | Nematocera,Thaumaleidae,H5H,3518,H5H,3518
B13:1:18,Tipulidae,,,,,,family,,B13:1,accepted,,,B13:1:2,Nematocera,,,,Diptera,Tipulidae,,,,Diptera | Nematocera,Tipulidae,626Q6,7634,626Q6,7634
B13:1:19,Trichoceridae,,,,,,family,,B13:1,accepted,,,B13:1:2,Nematocera,,,,Diptera,Trichoceridae,,,,Diptera | Nematocera,Trichoceridae,626Q8,6914,626Q8,6914
B13:1:20,Brachycera,,,,,,suborder,,B13:1,accepted,,,B13:1:1,Diptera,,,,Diptera,,,,,Diptera,Brachycera,,,,
B13:1:21,Acroceridae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Acroceridae,,,,Diptera | Brachycera,Acroceridae,62338,3328,62338,3328
B13:1:22,Asilidae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Asilidae,,,,Diptera | Brachycera,Asilidae,6SY,7275,6SY,7275
B13:1:23,Bombylidae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Bombylidae,,,,Diptera | Brachycera,Bombylidae,,4787878,,7285
B13:1:24,Dolichopodidae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Dolichopodidae,,,,Diptera | Brachycera,Dolichopodidae,623XN,7305,623XN,7305
B13:1:25,Empididae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Empididae,,,,Diptera | Brachycera,Empididae,9NM,9483,9NM,9483
B13:1:26,Rhagionidae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Rhagionidae,,,,Diptera | Brachycera,Rhagionidae,FN2,5587,FN2,5587
B13:1:27,Scenopinidae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Scenopinidae,,,,Diptera | Brachycera,Scenopinidae,G26,3526,G26,3526
B13:1:28,Stratiomyidae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Stratiomyidae,,,,Diptera | Brachycera,Stratiomyidae,GQH,6923,GQH,6923
B13:1:29,Tabanidae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Tabanidae,,,,Diptera | Brachycera,Tabanidae,GVW,6919,GVW,6919
B13:1:30,Therevidae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Therevidae,,,,Diptera | Brachycera,Therevidae,H6L,3517,H6L,3517
B13:1:31,Xylomyiidae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Xylomyiidae,,,,Diptera | Brachycera,Xylomyiidae,,9050018,,3514
B13:1:32,Xylophagidae,,,,,,family,,B13:1,accepted,,,B13:1:20,Brachycera,,,,Diptera,Xylophagidae,,,,Diptera | Brachycera,Xylophagidae,626T5,10419879,626T5,10419879
B13:1:33,Cyclorrhapha,,,,,,suborder,,B13:1,accepted,,,B13:1:1,Diptera,,,,Diptera,,,,,Diptera,Cyclorrhapha,,,,
B13:1:34,Aschiza,,,,,,series,,B13:1,accepted,,,B13:1:33,Cyclorrhapha,,,,Diptera,,,,,Diptera | Cyclorrhapha,Aschiza,,,,
B13:1:35,Conopidae,,,,,,family,,B13:1,accepted,,,B13:1:34,Aschiza,,,,Diptera,Conopidae,,,,Diptera | Cyclorrhapha | Aschiza,Conopidae,8HX,7298,8HX,7298
B13:1:36,Lonchopteridae,,,,,,family,,B13:1,accepted,,,B13:1:34,Aschiza,,,,Diptera,Lonchopteridae,,,,Diptera | Cyclorrhapha | Aschiza,Lonchopteridae,C6C,5560,C6C,5560
B13:1:37,Phoridae,,,,,,family,,B13:1,accepted,,,B13:1:34,Aschiza,,,,Diptera,Phoridae,,,,Diptera | Cyclorrhapha | Aschiza,Phoridae,9XB9V,9502,9XB9V,9502
B13:1:38,Pipunculidae,,,,,,family,,B13:1,accepted,,,B13:1:34,Aschiza,,,,Diptera,Pipunculidae,,,,Diptera | Cyclorrhapha | Aschiza,Pipunculidae,625NQ,5583,625NQ,5583
B13:1:39,Platypezidae,,,,,,family,,B13:1,accepted,,,B13:1:34,Aschiza,,,,Diptera,Platypezidae,,,,Diptera | Cyclorrhapha | Aschiza,Platypezidae,6262W,5584,6262W,5584
B13:1:40,Syrphidae,,,,,,family,,B13:1,accepted,,,B13:1:34,Aschiza,,,,Diptera,Syrphidae,,,,Diptera | Cyclorrhapha | Aschiza,Syrphidae,GVS,6920,GVS,6920
B13:1:41,Schizophora,,,,,,series,,B13:1,accepted,,,B13:1:33,Cyclorrhapha,,,,Diptera,,,,,Diptera | Cyclorrhapha,Schizophora,,,,
B13:1:42,Calyptrata,,,,,,section,,B13:1,accepted,,,B13:1:41,Schizophora,,,,Diptera,,,,,Diptera | Cyclorrhapha | Schizophora,Calyptrata,,,,
B13:1:43,Anthomyiidae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Anthomyiidae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Anthomyiidae,6H7,3330,6H7,3330
B13:1:44,Calliphoridae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Calliphoridae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Calliphoridae,7KK,3335,7KK,3335
B13:1:45,Fanniidae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Fanniidae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Fanniidae,6242X,9487,6242X,9487
B13:1:46,Gasterophilidae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Gasterophilidae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Gasterophilidae,,4794122,,4794122
B13:1:47,Hippoboscidae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Hippoboscidae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Hippoboscidae,B39,9491,B39,9491
B13:1:48,Muscidae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Muscidae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Muscidae,CZP,5564,CZP,5564
B13:1:49,Nycteribiidae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Nycteribiidae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Nycteribiidae,,3264648,,3264648
B13:1:50,Oestridae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Oestridae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Oestridae,DJR,9499,DJR,9499
B13:1:51,Rhinophoridae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Rhinophoridae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Rhinophoridae,,5589,,5589
B13:1:52,Sarcophagidae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Sarcophagidae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Sarcophagidae,FYF,9508,FYF,9508
B13:1:53,Scathophagidae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Scathophagidae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Scathophagidae,FZX,1555553,FZX,1555553
B13:1:54,Tachinidae,,,,,,family,,B13:1,accepted,,,B13:1:42,Calyptrata,,,,Diptera,Tachinidae,,,,Diptera | Cyclorrhapha | Schizophora | Calyptrata,Tachinidae,9J9HR,6918,9L8CH,6918
B13:1:55,Acalyptrata,,,,,,section,,B13:1,accepted,,,B13:1:41,Schizophora,,,,Diptera,,,,,Diptera | Cyclorrhapha | Schizophora,Acalyptrata,,,,
B13:1:56,Acartophthalmidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Acartophthalmidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Acartophthalmidae,5VX,7270,5VX,7270
B13:1:57,Agromyzidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Agromyzidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Agromyzidae,659,3329,659,3329
B13:1:58,Anthomyzidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Anthomyzidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Anthomyzidae,6H8,7272,6H8,7272
B13:1:59,Asteiidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Asteiidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Asteiidae,6TZ,7276,6TZ,7276
B13:1:60,Aulacigastridae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Aulacigastridae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Aulacigastridae,6WW,7279,6WW,7279
B13:1:61,Braulidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Braulidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Braulidae,7DP,7286,7DP,7286
B13:1:62,Camillidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Camillidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Camillidae,7MS,3336,7MS,3336
B13:1:63,Canacidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Canacidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Canacidae,622J4,7287,622J4,7287
B13:1:64,Carniidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Carniidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Carniidae,,11280620,,3337
B13:1:65,Chamaemyiidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Chamaemyiidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Chamaemyiidae,7ZF,3341,7ZF,3341
B13:1:66,Chloropidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Chloropidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Chloropidae,864,3344,864,3344
B13:1:67,Chyromyidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Chyromyidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Chyromyidae,88F,7289,88F,7289
B13:1:68,Clusiidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Clusiidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Clusiidae,8CL,7290,8CL,7290
B13:1:69,Coelopidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Coelopidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Coelopidae,624DS,7291,624DS,7291
B13:1:70,Diastatidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Diastatidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Diastatidae,96Y,3349,96Y,3349
B13:1:71,Drosophilidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Drosophilidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Drosophilidae,9GR,5547,9GR,5547
B13:1:72,Dryomyzidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Dryomyzidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Dryomyzidae,9H2,5548,9H2,5548
B13:1:73,Ephydridae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Ephydridae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Ephydridae,623ZD,5549,623ZD,5549
B13:1:74,Helcomyzidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Helcomyzidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Helcomyzidae,624QT,9630,624QT,9630
B13:1:75,Heleomyzidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Heleomyzidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Heleomyzidae,624R6,5551,624R6,5551
B13:1:76,Lauxaniidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Lauxaniidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Lauxaniidae,BTH,9493,BTH,9493
B13:1:77,Lonchaeidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Lonchaeidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Lonchaeidae,C69,5559,C69,5559
B13:1:78,Megamerinidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Megamerinidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Megamerinidae,CHG,5562,CHG,5562
B13:1:79,Micropezidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Micropezidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Micropezidae,CRP,9495,CRP,9495
B13:1:80,Milichiidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Milichiidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Milichiidae,CT2,9496,CT2,9496
B13:1:81,Neottiophilidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Neottiophilidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Neottiophilidae,,8333552,,9503
B13:1:82,Odiniidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Odiniidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Odiniidae,DHP,5575,DHP,5575
B13:1:83,Opomyzidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Opomyzidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Opomyzidae,DP9,5576,DP9,5576
B13:1:84,Otitidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Otitidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Otitidae,,3264557,,3516
B13:1:85,Pallopteridae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Pallopteridae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Pallopteridae,DVW,5579,DVW,5579
B13:1:86,Periscelididae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Periscelididae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Periscelididae,625V3,6161,625V3,6161
B13:1:87,Piophilidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Piophilidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Piophilidae,625NK,9503,625NK,9503
B13:1:88,Platystomatidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Platystomatidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Platystomatidae,625PZ,9504,625PZ,9504
B13:1:89,Psilidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Psilidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Psilidae,62774,6183,62774,6183
B13:1:90,Sepsidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Sepsidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Sepsidae,G88,3523,G88,3523
B13:1:91,Sciomyzidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Sciomyzidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Sciomyzidae,G45,3524,G45,3524
B13:1:92,Sphaeroceridae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Sphaeroceridae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Sphaeroceridae,GGB,6924,GGB,6924
B13:1:93,Tanypezidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Tanypezidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Tanypezidae,GX8,3521,GX8,3521
B13:1:94,Tephritidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Tephritidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Tephritidae,GZN,3520,GZN,3520
B13:1:95,Tethinidae,,,,,,family,,B13:1,accepted,,,B13:1:55,Acalyptrata,,,,Diptera,Tethinidae,,,,Diptera | Cyclorrhapha | Schizophora | Acalyptrata,Tethinidae,,3519,,7287
