scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1320:1:31,Onychogomphus forcipatus,,Onychogomphus,,forcipatus,,species,,B1320:1,accepted,,,,,,,,,,,Onychogomphus,,,Onychogomphus forcipatus,49R9F,1426293,49R9F,1426293
B1320:1:32,Ophiogomphus cecilia,,Ophiogomphus,,cecilia,,species,,B1320:1,accepted,,,,,,,,,,,Ophiogomphus,,,Ophiogomphus cecilia,49XJ8,1426058,49XJ8,1426058
B1320:1:33,Cordulegaster boltonii,,Cordulegaster,,boltonii,,species,,B1320:1,accepted,,,,,,,,,,,Cordulegaster,,,Cordulegaster boltonii,YC5X,1421161,YC5X,1421161
B1320:1:34,Epitheca bimaculata,,Epitheca,,bimaculata,,species,,B1320:1,accepted,,,,,,,,,,,Epitheca,,,Epitheca bimaculata,6FXTK,1430083,6FXTK,1430083
B1320:1:35,Cordulia aenea,,Cordulia,,aenea,,species,,B1320:1,accepted,,,,,,,,,,,Cordulia,,,Cordulia aenea,YC6Z,1429717,YC6Z,1429717
B1320:1:36,Somatochlora metallica,,Somatochlora,,metallica,,species,,B1320:1,accepted,,,,,,,,,,,Somatochlora,,,Somatochlora metallica,6YT9R,7845669,6YT9R,7845669
B1320:1:37,Somatochlora arctica,,Somatochlora,,arctica,,species,,B1320:1,accepted,,,,,,,,,,,Somatochlora,,,Somatochlora arctica,4Y8S8,1429997,4Y8S8,1429997
B1320:1:38,Somatochlora flavomaculata,,Somatochlora,,flavomaculata,,species,,B1320:1,accepted,,,,,,,,,,,Somatochlora,,,Somatochlora flavomaculata,4Y8SR,1429969,4Y8SR,1429969
B1320:1:39,Somatochlora alpestris,,Somatochlora,,alpestris,,species,,B1320:1,accepted,,,,,,,,,,,Somatochlora,,,Somatochlora alpestris,4Y8S7,1430020,4Y8S7,1430020
B1320:1:40,Somatochlora sahlbergi,,Somatochlora,,sahlbergi,,species,,B1320:1,accepted,,,,,,,,,,,Somatochlora,,,Somatochlora sahlbergi,4Y8TR,1429989,4Y8TR,1429989
B1320:1:41,Libellula quadrimaculata,,Libellula,,quadrimaculata,,species,,B1320:1,accepted,,,,,,,,,,,Libellula,,,Libellula quadrimaculata,6PX28,1427915,6PX28,1427915
B1320:1:42,Libellula depressa,,Libellula,,depressa,,species,,B1320:1,accepted,,,,,,,,,,,Libellula,,,Libellula depressa,6PWQF,1427883,6PWQF,1427883
B1320:1:43,Libellula fulva,,Libellula,,fulva,,species,,B1320:1,accepted,,,,,,,,,,,Libellula,,,Libellula fulva,6Q92G,1427936,6Q92G,1427936
B1320:1:44,Orthetrum cancellatum,,Orthetrum,,cancellatum,,species,,B1320:1,accepted,,,,,,,,,,,Orthetrum,,,Orthetrum cancellatum,6T9LD,1428686,6T9LD,1428686
B1320:1:45,Orthetrum coerulescens,,Orthetrum,,coerulescens,,species,,B1320:1,accepted,,,,,,,,,,,Orthetrum,,,Orthetrum coerulescens,759LG,1428583,759LG,1428583
B1320:1:46,Leucorrhinia caudalis,,Leucorrhinia,,caudalis,,species,,B1320:1,accepted,,,,,,,,,,,Leucorrhinia,,,Leucorrhinia caudalis,6Q5YZ,1429178,6Q5YZ,1429178
B1320:1:47,Leucorrhinia albifrons,,Leucorrhinia,,albifrons,,species,,B1320:1,accepted,,,,,,,,,,,Leucorrhinia,,,Leucorrhinia albifrons,725XC,1429199,725XC,1429199
B1320:1:48,Leucorrhinia dubia,,Leucorrhinia,,dubia,,species,,B1320:1,accepted,,,,,,,,,,,Leucorrhinia,,,Leucorrhinia dubia,6PTYW,1429207,6PTYW,1429207
B1320:1:49,Leucorrhinia rubicunda,,Leucorrhinia,,rubicunda,,species,,B1320:1,accepted,,,,,,,,,,,Leucorrhinia,,,Leucorrhinia rubicunda,6Q5Z4,1429173,6Q5Z4,1429173
B1320:1:50,Leucorrhinia pectoralis,,Leucorrhinia,,pectoralis,,species,,B1320:1,accepted,,,,,,,,,,,Leucorrhinia,,,Leucorrhinia pectoralis,6PTYS,1429194,6PTYS,1429194
B1320:1:51,Sympetrum danae,,Sympetrum,,danae,,species,,B1320:1,accepted,,,,,,,,,,,Sympetrum,,,Sympetrum danae,53P6Q,1428334,53P6Q,1428334
B1320:1:52,Sympetrum flaveolum,,Sympetrum,,flaveolum,,species,,B1320:1,accepted,,,,,,,,,,,Sympetrum,,,Sympetrum flaveolum,53P78,1428248,53P78,1428248
B1320:1:53,Sympetrum sanguineum,,Sympetrum,,sanguineum,,species,,B1320:1,accepted,,,,,,,,,,,Sympetrum,,,Sympetrum sanguineum,53P9J,1428217,53P9J,1428217
B1320:1:54,Sympetrum striolatum,,Sympetrum,,striolatum,,species,,B1320:1,accepted,,,,,,,,,,,Sympetrum,,,Sympetrum striolatum,7B6VS,1428345,7B6VS,1428345
B1320:1:55,Sympetrum vulgatum,,Sympetrum,,vulgatum,,species,,B1320:1,accepted,,,,,,,,,,,Sympetrum,,,Sympetrum vulgatum,7B6W6,1428311,7B6W6,1428311
